Filename,Storm,Storm_ID,Storm_Datetime,Storm_Epoch,Lat,Lon,Intensity_ms,MSLP_hPa,TC_Category,Observation_Variables,Observation_Groups,Group_Counts_JSON,incv_kt,dtl_km,shrd_kt,shtd_deg,rhmd_pct,vmpi_kt
HRDOBS_MATTHEW14L.201610021200_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-02T12:00:00Z,1475409600,14.0,-74.30000305175781,66.87771606445312,947.0,H4,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 273, ""flight_level_hdobs_usaf"": 607, ""sfmr_usaf"": 502, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 3}",5.0,296.0,12.0,78.0,77.0,148.0
HRDOBS_GASTON07L.201608241800_AI_READY.hdf5,GASTON,GASTON07L,2016-08-24T18:00:00Z,1472061600,16.899999618530273,-40.20000076293945,33.43885803222656,988.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_ghawk, ships_params, track_best_track","{""dropsonde_ghawk"": 5058, ""ships_params"": 1, ""track_best_track"": 3}",0.0,1862.0,12.1,103.0,70.0,103.0
HRDOBS_KARL12L.201609231200_AI_READY.hdf5,KARL,KARL12L,2016-09-23T12:00:00Z,1474632000,28.200000762939453,-64.9000015258789,25.722200393676758,992.0,TS,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_ghawk, dropsonde_noaa43, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, ships_params, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_ghawk"": 5516, ""dropsonde_noaa43"": 591, ""flight_level_hdobs_noaa43"": 589, ""flight_level_hdobs_usaf"": 60, ""sfmr_noaa43"": 549, ""ships_params"": 1, ""tdr_noaa43"": 44263, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 3}",0.0,1051.0,15.1,343.0,59.0,161.0
HRDOBS_NICOLE15L.201610111800_AI_READY.hdf5,NICOLE,NICOLE15L,2016-10-11T18:00:00Z,1476208800,27.200000762939453,-66.19999694824219,36.011077880859375,980.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 99, ""flight_level_hdobs_usaf"": 556, ""sfmr_usaf"": 512, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 2}",10.0,922.0,9.3,64.0,57.0,151.0
HRDOBS_OTTO16L.201611231800_AI_READY.hdf5,OTTO,OTTO16L,2016-11-23T18:00:00Z,1479924000,11.199999809265137,-81.0999984741211,33.43885803222656,990.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 100, ""sfmr_usaf"": 75, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 361}",5.0,240.0,13.7,350.0,65.0,158.0
HRDOBS_EIGHT08L.201608290000_AI_READY.hdf5,EIGHT,EIGHT08L,2016-08-29T00:00:00Z,1472428800,32.0,-71.69999694824219,15.433320045471191,1010.0,TD,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, ships_params, tdr_noaa43, track_best_track, track_spline_track","{""flight_level_hdobs_noaa43"": 37, ""flight_level_hdobs_usaf"": 90, ""sfmr_noaa43"": 25, ""sfmr_usaf"": 71, ""ships_params"": 1, ""tdr_noaa43"": 6168, ""track_best_track"": 3, ""track_spline_track"": 362}",0.0,540.0,10.0,8.0,43.0,148.0
HRDOBS_BONNIE02L.201605281200_AI_READY.hdf5,BONNIE,BONNIE02L,2016-05-28T12:00:00Z,1464436800,30.0,-78.0,18.005538940429688,1008.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track","{""dropsonde_usaf"": 49, ""flight_level_hdobs_usaf"": 612, ""sfmr_usaf"": 401, ""ships_params"": 1, ""track_best_track"": 3}",5.0,301.0,5.5,66.0,48.0,114.0
HRDOBS_EIGHT08L.201608300000_AI_READY.hdf5,EIGHT,EIGHT08L,2016-08-30T00:00:00Z,1472515200,33.70000076293945,-74.5,15.433320045471191,1012.0,TD,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_ghawk, dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, ships_params, tdr_noaa43, track_best_track, track_spline_track","{""dropsonde_ghawk"": 674, ""dropsonde_noaa43"": 19, ""dropsonde_usaf"": 32, ""flight_level_hdobs_noaa43"": 70, ""flight_level_hdobs_usaf"": 419, ""sfmr_noaa43"": 35, ""sfmr_usaf"": 281, ""ships_params"": 1, ""tdr_noaa43"": 26, ""track_best_track"": 3, ""track_spline_track"": 362}",0.0,217.0,17.9,58.0,50.0,148.0
HRDOBS_HERMINE09L.201609051200_AI_READY.hdf5,HERMINE,HERMINE09L,2016-09-05T12:00:00Z,1473076800,38.599998474121094,-68.5,28.29442024230957,995.0,EX,"clat, clon, ght, lat, lon, p, pmin, pres, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 55, ""flight_level_hdobs_usaf"": 640, ""sfmr_usaf"": 347, ""track_best_track"": 3, ""track_spline_track"": 360, ""track_vortex_message"": 3}",,,,,,
HRDOBS_GASTON07L.201608250600_AI_READY.hdf5,GASTON,GASTON07L,2016-08-25T06:00:00Z,1472104800,18.899999618530273,-42.70000076293945,33.43885803222656,988.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_ghawk, ships_params, track_best_track","{""dropsonde_ghawk"": 1284, ""ships_params"": 1, ""track_best_track"": 3}",0.0,1862.0,22.8,78.0,69.0,111.0
HRDOBS_MATTHEW14L.201610071200_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-07T12:00:00Z,1475841600,28.899999618530273,-80.30000305175781,54.01662063598633,944.0,H3,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_ghawk, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_ghawk"": 6055, ""dropsonde_noaa49"": 2596, ""dropsonde_usaf"": 245, ""flight_level_hdobs_noaa49"": 447, ""flight_level_hdobs_usaf"": 600, ""sfmr_usaf"": 363, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 366, ""track_vortex_message"": 3}",-5.0,47.0,18.6,61.0,66.0,138.0
HRDOBS_LISA13L.201609250000_AI_READY.hdf5,LISA,LISA13L,2016-09-25T00:00:00Z,1474761600,25.399999618530273,-40.400001525878906,15.433320045471191,1011.0,TD,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",-5.0,2369.0,14.7,103.0,28.0,92.0
HRDOBS_OTTO16L.201611220600_AI_READY.hdf5,OTTO,OTTO16L,2016-11-22T06:00:00Z,1479794400,10.600000381469727,-79.0999984741211,28.29442024230957,992.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 60, ""sfmr_usaf"": 51, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 363}",5.0,118.0,17.8,336.0,61.0,167.0
HRDOBS_HERMINE09L.201609011200_AI_READY.hdf5,HERMINE,HERMINE09L,2016-09-01T12:00:00Z,1472731200,26.899999618530273,-86.19999694824219,30.866640090942383,991.0,TS,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_ghawk, dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, ships_params, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_ghawk"": 5903, ""dropsonde_noaa43"": 67, ""dropsonde_usaf"": 11, ""flight_level_hdobs_noaa43"": 397, ""flight_level_hdobs_usaf"": 192, ""sfmr_noaa43"": 304, ""sfmr_usaf"": 126, ""ships_params"": 1, ""tdr_noaa43"": 49251, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 3}",5.0,324.0,17.0,114.0,63.0,160.0
HRDOBS_NICOLE15L.201610130000_AI_READY.hdf5,NICOLE,NICOLE15L,2016-10-13T00:00:00Z,1476316800,29.600000381469727,-66.5,59.16106033325195,954.0,H4,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 211, ""flight_level_hdobs_usaf"": 566, ""sfmr_usaf"": 392, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 2}",10.0,1094.0,28.4,43.0,52.0,140.0
HRDOBS_MATTHEW14L.201610031200_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-03T12:00:00Z,1475496000,15.399999618530273,-75.0,64.30549621582031,941.0,H4,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 182, ""flight_level_hdobs_noaa43"": 20, ""flight_level_hdobs_usaf"": 560, ""sfmr_noaa43"": 1, ""sfmr_usaf"": 432, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 3}",0.0,307.0,8.9,103.0,74.0,153.0
HRDOBS_OTTO16L.201611221800_AI_READY.hdf5,OTTO,OTTO16L,2016-11-22T18:00:00Z,1479837600,10.5,-79.4000015258789,30.866640090942383,986.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 121, ""sfmr_usaf"": 79, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 364}",0.0,99.0,19.1,335.0,62.0,159.0
HRDOBS_HERMINE09L.201608301200_AI_READY.hdf5,HERMINE,HERMINE09L,2016-08-30T12:00:00Z,1472558400,23.899999618530273,-86.80000305175781,15.433320045471191,1003.0,TD,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_ghawk, dropsonde_noaa43, flight_level_hdobs_noaa43, sfmr_noaa43, ships_params, tdr_noaa43, track_best_track","{""dropsonde_ghawk"": 5572, ""dropsonde_noaa43"": 87, ""flight_level_hdobs_noaa43"": 358, ""sfmr_noaa43"": 295, ""ships_params"": 1, ""tdr_noaa43"": 35870, ""track_best_track"": 3}",0.0,255.0,14.0,138.0,67.0,160.0
HRDOBS_BONNIE02L.201605291200_AI_READY.hdf5,BONNIE,BONNIE02L,2016-05-29T12:00:00Z,1464523200,32.70000076293945,-79.69999694824219,15.433320045471191,1007.0,TD,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_usaf"": 464, ""sfmr_usaf"": 222, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}",-5.0,12.0,11.9,22.0,63.0,73.0
HRDOBS_HERMINE09L.201609041200_AI_READY.hdf5,HERMINE,HERMINE09L,2016-09-04T12:00:00Z,1472990400,36.900001525878906,-70.0999984741211,30.866640090942383,998.0,EX,"clat, clon, ght, lat, lon, p, pmin, pres, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 55, ""flight_level_hdobs_usaf"": 768, ""sfmr_usaf"": 564, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 3}",,,,,,
HRDOBS_EIGHT08L.201608310000_AI_READY.hdf5,EIGHT,EIGHT08L,2016-08-31T00:00:00Z,1472601600,34.599998474121094,-74.69999694824219,15.433320045471191,1011.0,TD,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, ships_params, track_best_track, track_spline_track","{""flight_level_hdobs_noaa43"": 72, ""flight_level_hdobs_usaf"": 650, ""sfmr_noaa43"": 16, ""sfmr_usaf"": 541, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 362}",0.0,147.0,22.1,109.0,53.0,148.0
HRDOBS_MATTHEW14L.201610090000_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-09T00:00:00Z,1475971200,33.900001525878906,-77.30000305175781,36.011077880859375,981.0,H1,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, ships_params, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_noaa43"": 430, ""flight_level_hdobs_usaf"": 652, ""sfmr_noaa43"": 303, ""sfmr_usaf"": 437, ""ships_params"": 1, ""tdr_noaa43"": 1936, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 4}",0.0,55.0,41.3,48.0,39.0,74.0
HRDOBS_OTTO16L.201611240000_AI_READY.hdf5,OTTO,OTTO16L,2016-11-24T00:00:00Z,1479945600,11.199999809265137,-81.80000305175781,41.155517578125,980.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 176, ""flight_level_hdobs_usaf"": 681, ""sfmr_usaf"": 532, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 3}",15.0,189.0,15.5,340.0,66.0,159.0
HRDOBS_MATTHEW14L.201610061200_AI_READY.hdf5,MATTHEW,MATTHEW14L,2016-10-06T12:00:00Z,1475755200,24.700000762939453,-77.5,61.733280181884766,937.0,H4,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, ships_params, track_best_track, track_vortex_message","{""dropsonde_noaa43"": 1929, ""dropsonde_usaf"": 198, ""flight_level_hdobs_noaa43"": 415, ""flight_level_hdobs_usaf"": 546, ""sfmr_noaa43"": 321, ""sfmr_usaf"": 418, ""ships_params"": 1, ""track_best_track"": 3, ""track_vortex_message"": 5}",10.0,25.0,9.5,101.0,72.0,154.0
HRDOBS_OTTO16L.201611230600_AI_READY.hdf5,OTTO,OTTO16L,2016-11-23T06:00:00Z,1479880800,10.800000190734863,-80.0,30.866640090942383,991.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 100, ""sfmr_usaf"": 97, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 362}",0.0,140.0,24.8,354.0,64.0,161.0
HRDOBS_NICOLE15L.201610051200_AI_READY.hdf5,NICOLE,NICOLE15L,2016-10-05T12:00:00Z,1475668800,24.700000762939453,-62.5,23.149980545043945,1001.0,TS,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_ghawk, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, ships_params, tdr_noaa43, tdr_noaa49, track_best_track","{""dropsonde_ghawk"": 514, ""dropsonde_noaa49"": 166, ""dropsonde_usaf"": 27, ""flight_level_hdobs_noaa49"": 33, ""flight_level_hdobs_usaf"": 107, ""sfmr_usaf"": 94, ""ships_params"": 1, ""tdr_noaa43"": 1, ""tdr_noaa49"": 3614, ""track_best_track"": 3}",0.0,687.0,31.3,161.0,55.0,154.0
